,date,author,converation,replies number,likes number,rewteet number
554,2023-02-22 04:14:58+00:00,taylorlorenz,"@TaylorLorenz accurately describing the world we live in isn't Doomerism.  

It's not like she's saying we should just lie down and die.  She's just pointing out why people are feeling hopeless, which runs contrary to the Boomspam the oligarchs are peddling.",0,0,0
555,2023-02-22 03:51:48+00:00,taylorlorenz,@TaylorLorenz  Cooking the world???,0,0,0
556,2023-02-22 03:41:09+00:00,taylorlorenz,@TaylorLorenz @felipemnzp You're such a fraud and a hack. Why don't you just disappear forever.,0,0,0
557,2023-02-22 03:40:22+00:00,taylorlorenz,@TaylorLorenz Thank you Taylor! 🥹🥹,0,0,0
558,2023-02-22 03:31:34+00:00,taylorlorenz,"""At best I can pick a flavor of loneliness... We’re all just small nobodies trying to keep on keeping on amid a world-historical clusterfuck."" 💔 https://t.co/eMO6MtUByP",1,88,11
559,2023-02-22 03:30:13+00:00,taylorlorenz,"""Knowing that the return to normal means more dying &amp; life-altering suffering is terrible. Knowing that ppl in respected positions seem to find this acceptable, that fellow travelers on the left don’t treat this as a priority, feels isolating to a degree I find hard to overstate""",1,179,36
560,2023-02-22 03:28:09+00:00,taylorlorenz,"""Then there is processing the grief -- for the dead and harmed that we know, for those we don't know, for the changes in our relationships, for the way the world will never be the same -- which I think has barely begun."" https://t.co/eMO6MtUByP",1,65,8
561,2023-02-22 03:27:33+00:00,taylorlorenz,"""I’m worried that all of this will get worse, that more people will lash out against us - some of them as an organic part of their emotional lives as they try to process the horrors of the present, and others for money, as talking heads and propagandists""
https://t.co/eMO6MtUByP",1,54,6
562,2023-02-22 03:25:17+00:00,taylorlorenz,"""The elite consensus on the pandemic and the government’s effort to create and sustain a popular consensus has shifted very far to the right – we’ve gone from ‘flatten the curve’ to ‘you do you’ to ‘the pandemic is over.’"" 
https://t.co/eMO6MtUByP",1,72,12
563,2023-02-22 03:23:29+00:00,taylorlorenz,"""The Biden administration has recently doubled down on its brutal, inhumane approach to the pandemic. Its main goal in doing so seems to be to continue to normalize processes of social murder.""
https://t.co/eMO6MtUByP",1,76,12
564,2023-02-22 03:23:02+00:00,taylorlorenz,"""The supposed 'return to normal,' is creating a lot more suffering, inequality, disablement, and death, which would not have happened but for the pseudo-return. This is by far the most awful thing about this return.""
https://t.co/eMO6MtUByP",1,74,11
565,2023-02-22 03:22:14+00:00,taylorlorenz,"""Being forced out of social spaces or forced to do the risk calculation is a kind of coercion as well... but none of this kind of coercion is widely recognized as coercion. So it amounts to having to eat shit and smile about it."" https://t.co/eMO6MtUByP",1,94,14
566,2023-02-22 03:21:38+00:00,taylorlorenz,"""This isolation can feel like it’s our own fault... Myself, I mostly feel sad, angry, alone"" https://t.co/eMO6MtUByP",1,64,3
567,2023-02-22 03:15:06+00:00,taylorlorenz,@TaylorLorenz https://t.co/QPm56p13NF,0,0,0
568,2023-02-22 02:57:04+00:00,taylorlorenz,@TaylorLorenz Hey,0,0,0
569,2023-02-22 02:30:29+00:00,taylorlorenz,@TaylorLorenz @nkulw Delete your account before your mental health deteriorates further. I say this in genuine concern,0,2,0
570,2023-02-22 02:13:44+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes You’re really one of the worst humans on this planet &amp; that’s how you will be remembered. A spoiled brat that spent her life trying to make everyone as miserable as her &amp; trying to ruin anyone that gets in the way of her mission. You will be lonely forever.,0,0,0
571,2023-02-22 01:51:07+00:00,taylorlorenz,@TaylorLorenz @scottjwillis @Wertwhile Thesis: Young people don’t like work. https://t.co/reJPiyrrAK,0,0,0
572,2023-02-22 01:28:16+00:00,taylorlorenz,@TaylorLorenz I JUST NOTICED THAT LAST WEEK ITS SOOOOOOOOOO big brained,0,1,0
573,2023-02-22 01:21:03+00:00,taylorlorenz,@TaylorLorenz wait is THIS why you’re trending?? https://t.co/60IF2Pgf9e,0,30,0
574,2023-02-22 01:20:43+00:00,taylorlorenz,"@TaylorLorenz @nkulw Ngl, I thought his tweet was sarcasm (mocking the responses to you).  Might be wrong I guess lol.",0,2,0
575,2023-02-22 01:20:27+00:00,taylorlorenz,"@TaylorLorenz ""why is everyone acting like the world is on fire?"" - asked as the world is, in fact, on fire",0,26,1
576,2023-02-22 01:06:29+00:00,taylorlorenz,@TaylorLorenz @nkulw Perhaps you need to find a different line of work?,0,1,0
577,2023-02-22 01:02:24+00:00,taylorlorenz,@TaylorLorenz,0,0,0
578,2023-02-22 01:02:06+00:00,taylorlorenz,@TaylorLorenz @nkulw https://t.co/PXXqKv6mLo,0,4,0
579,2023-02-22 01:02:05+00:00,taylorlorenz,@TaylorLorenz,0,0,0
580,2023-02-22 01:00:32+00:00,taylorlorenz,@TaylorLorenz,0,0,0
581,2023-02-22 01:00:26+00:00,taylorlorenz,@TaylorLorenz @iamjasonlevin wrote a book on memes. Good connector,0,1,0
582,2023-02-22 01:00:14+00:00,taylorlorenz,@TaylorLorenz,0,0,0
583,2023-02-22 00:56:26+00:00,taylorlorenz,@TaylorLorenz @felipemnzp Ignoring something just about never gives it more oxygen,0,0,0
584,2023-02-22 00:48:35+00:00,taylorlorenz,@TaylorLorenz Seems like @TargetedVictory is back at it again (or never stopped) https://t.co/HKBF7kYjXS,0,1,0
585,2023-02-22 00:45:16+00:00,taylorlorenz,@TaylorLorenz @LizHagelthorn,0,1,0
586,2023-02-22 00:44:21+00:00,taylorlorenz,"@TaylorLorenz @felipemnzp You put your woke foot in, you put your woke foot out, you put your woke foot in, and you shake it all about...you do the trendy trendy and you tie yourself in knots....that's what it's all about.",0,0,0
587,2023-02-22 00:41:59+00:00,taylorlorenz,@TaylorLorenz @thepoorproles,0,1,0
588,2023-02-22 00:39:34+00:00,taylorlorenz,@TaylorLorenz I'm intrigued by the strict control you have imposed upon the responses to your public statements. Why?,0,0,0
589,2023-02-22 00:37:00+00:00,taylorlorenz,@TaylorLorenz @nkulw U need to uninstall now holy shit,1,11,0
590,2023-02-22 00:33:04+00:00,taylorlorenz,"@TaylorLorenz @nkulw As always, I encourage white leftists to go to the borders of this country and explain to the thousands of people fleeing unimaginable hardship to come here that they feel no hope, America is a singular hellscape, and to follow her on Twitter to help her brand.",0,1,0
591,2023-02-22 00:25:48+00:00,taylorlorenz,"@TaylorLorenz You realize it is the internet and your anxiety projection that is TRULY cooking your brain, right? Things have always been tough on earth, but you have to take one thing at a time. You should be grateful you've had hardly any struggle and you should enjoy each day",1,0,0
592,2023-02-22 00:16:36+00:00,taylorlorenz,@TaylorLorenz,0,0,0
593,2023-02-22 00:08:33+00:00,taylorlorenz,@TaylorLorenz https://t.co/o6RWuH5EhH,0,1,0
594,2023-02-22 00:06:43+00:00,taylorlorenz,@TaylorLorenz WTF I’m blocked 🤣,0,1,0
595,2023-02-22 00:05:51+00:00,taylorlorenz,@TaylorLorenz Looking into it,1,4,0
596,2023-02-22 00:05:08+00:00,taylorlorenz,@TaylorLorenz Kids are depressed because of gloom and doom spreaders like you.,0,0,0
597,2023-02-21 23:57:49+00:00,taylorlorenz,"@TaylorLorenz, do yourself a favor, check into a mental facility pdq.
Before you hurt yourself.
We are All worried for you. (Not)

Taylor Lorenz mocked for despondent tweet assailing US 'capitalist hellscape:' 'Maybe go for a walk’

https://t.co/oS1bFTSvtT",0,0,0
598,2023-02-21 23:52:23+00:00,taylorlorenz,"@TaylorLorenz @OrganizerMemes You said what you said for attention and then claimed victimhood when people pushed back. Many generations feel doomed, but with each one more people move out of poverty and improve their status. People would have pushed back on anyone with similar status saying we're ""doomed.""",0,2,0
599,2023-02-21 23:41:51+00:00,taylorlorenz,"@TaylorLorenz @_celia_bedelia_ Smokers choose to smoke. Non-smokers choose not to. Non smokers deserve clean air.
Nobody can choose to become ill nor spread illness.

You are going to be one of those people nobody wants to be friends with because all you talk about is your ‘medical conditions’. Do you not see?",0,0,0
600,2023-02-21 23:31:44+00:00,taylorlorenz,@TaylorLorenz id free to move to a socialist country.  Try China.,0,0,0
601,2023-02-21 23:29:29+00:00,taylorlorenz,"@TaylorLorenz @HKesvani 🤔...just thinking that the ""doomer"" outlook reflects a serious lack of perspective&amp;balanced thinking. You focus on the negative aspects,then reinforce this negative focus as being ""for good reason"", then it's off to the self fulfilling prophecy races. 1/",1,1,0
602,2023-02-21 23:23:27+00:00,taylorlorenz,"@TaylorLorenz please do not opine on economics. you simply are too dumb to have an opinion .  capitalism succeeds, while socialism has never worked, and yes it’s been tried several times and each time ends similar.",0,0,0
603,2023-02-21 23:15:58+00:00,taylorlorenz,@TaylorLorenz @real91toph @cushbomb They share their views on a lot of things. They use you to be honest about it.,0,0,0
604,2023-02-21 22:57:50+00:00,taylorlorenz,@TaylorLorenz @scottjwillis @Wertwhile One could only hope. Certainly wouldn't be very high of a bar.,0,0,0
605,2023-02-21 22:55:26+00:00,taylorlorenz,@TaylorLorenz I truly don’t know how you put up with this shit.,0,16,0
606,2023-02-21 22:51:07+00:00,taylorlorenz,"@TaylorLorenz @BovbjergMarit @JessicaValenti @LauraLindberg2 “Ongoing pandemic” who are you people? I have have to girls, happy as can be and they don’t EVER think about Covid unless they see some loon wearing a mask.",2,1,0
607,2023-02-21 22:49:43+00:00,taylorlorenz,@TaylorLorenz knows if she allowed open opinions and not just people who agree with her that she would look like a severe jackass for being wrong https://t.co/yTfn1DADIu,0,0,0
608,2023-02-21 22:42:52+00:00,taylorlorenz,@TaylorLorenz is being an optimist here.   At least in Medieval times you couldn’t all be vaporized in an instant by the next door nutter. (I’m looking at you Russia and North Korea),0,0,0
609,2023-02-21 22:40:54+00:00,taylorlorenz,@TaylorLorenz @OrganizerMemes Those three are determined to make Twitter violence become real violence.,0,1,0
610,2023-02-21 22:38:26+00:00,taylorlorenz,@TaylorLorenz they are so obsessed with you!,0,1,0
611,2023-02-21 22:33:55+00:00,taylorlorenz,@TaylorLorenz @mekosoff @mindyisser https://t.co/EGBDyZZEIX,0,0,0
612,2023-02-21 22:30:23+00:00,taylorlorenz,@TaylorLorenz I truly hope you are in some sort of mental health campaign.  You really don't have to be so sad and mean and ignorant. The choice is entirely yours.,0,0,0
613,2023-02-21 22:27:22+00:00,taylorlorenz,@TaylorLorenz @BovbjergMarit @JessicaValenti @LauraLindberg2 Would you f’ing just go away,0,0,0
614,2023-02-21 22:24:45+00:00,taylorlorenz,"@TaylorLorenz big ""yelling at woman to smile more"" vibes today. i'm sorry",0,2,0
615,2023-02-21 22:18:52+00:00,taylorlorenz,@TaylorLorenz ❤️❤️,0,1,0
616,2023-02-21 22:15:10+00:00,taylorlorenz,@TaylorLorenz @cushbomb It's basically that form of helplessness which some leftists fall into. Same thing with the wizard game discourse.,0,1,0
617,2023-02-21 22:09:05+00:00,taylorlorenz,"@TaylorLorenz @lucasdrayton @TrungTPhan @TechCrunch @CommunityNotes No one said he shouldn't have an opinion. We're saying his opinion is a dumb one.

Also, aren't you the lady that doxxed someone and their family online? Yeah, I think you don't have the right to claim the moral high ground here.",0,0,0
618,2023-02-21 22:08:12+00:00,taylorlorenz,@TaylorLorenz They would all be so much happier if they followed my advice to get out of their bubble.  We prob disagree on like 70% politically and yet I tremendously enjoy your tech content and humor.  Imagine being so butthurt about a tweet that you text-riot 😎,0,1,0
619,2023-02-21 22:04:35+00:00,taylorlorenz,@TaylorLorenz 🙏,0,6,0
620,2023-02-21 22:04:07+00:00,taylorlorenz,"@TaylorLorenz Reminds me of the ending of Sicko where there was a Michael Moore hater whose wife got cancer so Moore paid money for her treatment anonymously, &amp; it puts into perspective how so much energy could've been put into fighting actual culprits instead of targeting ppl like you, Taylor",0,3,0
621,2023-02-21 22:00:23+00:00,taylorlorenz,"@TaylorLorenz @cushbomb says it best: They just want to trigger the libs in a dying planet where actually fixing shit goes against their entire ideology, so they fixate on people like you to take attention away. When was the last time The Quartering actually cares about actual issues?",1,1,0
622,2023-02-21 21:57:47+00:00,taylorlorenz,@TaylorLorenz jesus christ these mfs need to chill. so sorry you have to put up with this,1,0,0
623,2023-02-21 21:56:03+00:00,taylorlorenz,"When you see my name trending think, hmm does this random twitter reply/tossed off comment she made *really* warrant tens of thousands of replies and days of hate? Is what she said *that* outrageous that I need to participate in a completely manufactured far right outrage cycle? https://t.co/tTTNsQufK0",4,154,9
624,2023-02-21 21:53:55+00:00,taylorlorenz,@TaylorLorenz I think this should just be a permanent part of the site: like Taylor’s run at the Bellagio,0,0,0
625,2023-02-21 21:52:55+00:00,taylorlorenz,"@TaylorLorenz @BovbjergMarit @JessicaValenti @LauraLindberg2 Why is everyone dunking on this article so much? Yes, violence, yes school shootings, yes pandemic. And social media exacerbate all that. Online harassment, isolation, revenge porn - these are all things that anyone here would write about.  I kinda don't get the feigned outrage.",0,1,0
626,2023-02-21 21:50:20+00:00,taylorlorenz,@TaylorLorenz @HKesvani https://t.co/zwBGSMojIe,0,0,0
627,2023-02-21 21:49:21+00:00,taylorlorenz,These faux outrage campaigns over my most innocuous throwaway comments are always immediately commodified ^ monetized by the right wing media ecosystem. This is their point. They manufacture these cycles &amp; thousands of ppl online across the political spectrum keep falling for it https://t.co/QXNjEoWLXA,4,166,8
628,2023-02-21 21:08:22+00:00,taylorlorenz,"@TaylorLorenz America is lousy in certain ways, but on the plus side kids here have never experienced living under an authoritarian regime, they're presumably not extremely poor if their parents bought them smartphones, and the vast majority of them aren't at any real medical risk from COVID",1,254,8
629,2023-02-21 21:07:18+00:00,taylorlorenz,"@TaylorLorenz...Growing up in mid-'80s wasn't a picnic, w/AIDS making sex terrifying, nuclear war impending w/the Soviet Union, crack &amp; insane murder rates &amp; deindustrialization killing union jobs. But the '30s looked worse. Do you really think your list explains teen depression? https://t.co/qFsVv0pzkg",0,0,0
630,2023-02-21 21:03:53+00:00,taylorlorenz,"@TaylorLorenz Do you know Martia Lorenz? Wondering mind here. You are the correct age to have a mother born in 1959/1960/1961, and Martia Lorenz had an affair with Fidel Castro in 1959/1960. She was also part of the CIA, and know to have information about Kennedy Assassination.",0,0,0
631,2023-02-21 21:03:37+00:00,taylorlorenz,@TaylorLorenz I have news for you... us 40's &amp; 50's people didn't expect that either. Welcome to the real world. I am in my late 40's and I switched industries at 30 and worked for multiple different employers in my life.,0,1,0
632,2023-02-21 21:00:01+00:00,taylorlorenz,"@TaylorLorenz I would be hopelessly depressed too if I had your intelligence. Hell, I'd be suicidal! https://t.co/NHxsAd3qjx",0,0,0
633,2023-02-21 20:57:23+00:00,taylorlorenz,@TaylorLorenz  please do leave twitter.  No one likes you.,0,0,0
634,2023-02-21 20:49:57+00:00,taylorlorenz,Read @JessicaValenti on this topic https://t.co/KgQQvPapwl,1,192,19
635,2023-02-21 20:45:19+00:00,taylorlorenz,@TaylorLorenz @mindyisser harassment campaign,0,0,0
636,2023-02-21 20:20:07+00:00,taylorlorenz,“No I won’t push for covid safety measures or speak openly about this issue other than to police your random twitter replies! Stop being such a doomer. U should stop being so online but I will not be doing anything to ensure that vulnerable ppl aren’t excluded from society.”,0,150,17
